"X1","X2","X3","class"
0.375365114710656,0.725110161994029,0.824784485765458,2
0.294539386748039,0.697688711329528,0.772171506294481,2
0.630767226145058,0.494906379007782,0.547113046727875,3
0.40962200391013,0.384453011872318,0.4810864023091,3
0.50606038088905,0.379697264560658,0.486042745645127,3
0.443768483923787,0.309965107659595,0.295281498953185,1
0.313994652926851,0.678503727417273,0.741528067141423,2
0.522951594701445,0.313373468523302,0.252278528196458,1
0.337178487285707,0.666866112177418,0.922812509495549,2
0.524152932487346,0.414600945474118,0.263434927819741,1
0.23496502174481,0.623086851907822,0.748075484153255,2
0.620892599104828,0.474887736767457,0.529321397316987,3
0.385641859801359,0.450491947136023,0.692894514272091,3
0.369917134103564,0.700903760061471,0.919974820524734,2
0.245732845169695,0.670477690357295,0.844836336510027,2
0.362456254367744,0.662913263810618,0.826206436525799,2
0.33471528602635,0.654729842471932,0.759942694988101,2
0.368765167670406,0.495835626477496,0.362558902753841,1
0.500666951900061,0.464841769239716,0.315172536491551,1
0.192215338654886,0.68923199323133,0.753004678496238,2
0.27446075374225,0.705128078862117,0.797915463986153,2
0.462038998851297,0.431638266463833,0.31786706081129,1
0.488722336202654,0.363493123378291,0.271843236603445,1
0.675520338526449,0.258844899987961,0.44539757786819,3
0.402457007638637,0.408971800850563,0.339668349253033,1
0.116087748509315,0.706920387503232,0.675772763531096,2
0.374767085992809,0.671113673866167,0.910640605970321,2
0.486228167740023,0.447070020945925,0.638548320362517,3
0.257398377476299,0.647730378828665,0.780798235663672,2
0.627858952375253,0.322916476322599,0.514568492564855,3
0.548926549540301,0.335905519438571,0.467225314594137,3
0.449072176686752,0.333850634243689,0.564404297105366,3
0.529150823099416,0.360589854869316,0.473840553776196,3
0.317545029479749,0.747171178907917,0.796556227054086,2
0.50438047184977,0.240238407741825,0.537283536597293,3
0.309617477106344,0.718082891749097,0.871151426703092,2
0.318039514728118,0.71779858422959,0.793409580196915,2
0.467020464675948,0.309068419254363,0.551873855145984,3
0.384145599413676,0.458273888412461,0.363647659675896,1
0.547153673047076,0.34152518969926,0.41850270627014,3
0.321271992046557,0.404796266686618,0.371835786608919,1
0.584929523326898,0.433434172155472,0.52668228660042,3
0.513067672188119,0.485933755385396,0.592764419671617,3
0.335675489506811,0.673381653551097,0.765534403417237,2
0.437219288986922,0.754635928667004,0.7745407763896,2
0.406594723671359,0.457931107237319,0.351895855535108,1
0.478153866897881,0.378234129221831,0.28368989708791,1
0.404440532146168,0.66308159036459,0.776990122754441,2
0.462576990139769,0.401981145549346,0.312256512502735,1
0.254466772617458,0.606430313695714,0.82291688652235,2
0.301794897474139,0.686483709747726,0.833534066831652,2
0.493379559060167,0.637905767761963,0.931973964729327,2
0.575930595017057,0.419172627191371,0.567746357606386,3
0.403717155643387,0.407764205427708,0.623354756933408,3
0.541591399569804,0.386909954923104,0.268188827711308,1
0.207109545548068,0.696760951156615,0.77822688738393,2
0.347444192262473,0.626968807874856,0.814664297130487,2
0.442975186362446,0.376301675165051,0.287254495965433,1
0.306849944097593,0.70690565487453,0.790085744198454,2
0.194925654726267,0.709975193612918,0.813928820801898,2
0.417376481523742,0.675749222547745,0.777012967445696,2
0.439525564299503,0.499365622557233,0.603670023466972,3
0.224541795385388,0.702147639770694,0.787091757828389,2
0.326644765664576,0.705314314150092,0.816698160321945,2
0.293524751646901,0.696289048032879,0.768256454827029,2
0.347139603010302,0.451172352430082,0.360905117905967,1
0.399020143474976,0.476740719856741,0.672420639053104,3
0.482542997986364,0.499754118630976,0.329793832104724,1
0.320869631007282,0.674392887729789,0.832278799807643,2
0.600250091234503,0.217945446951897,0.422002895797175,3
0.221237282026856,0.859091122492652,0.630404430120736,2
0.342097536528156,0.676869599328795,0.837648094934252,2
0.49112055729663,0.410647550348505,0.597913812014061,3
0.379046147194664,0.504497375385449,0.385127174104508,1
0.472413894135533,0.383509163235832,0.295629425969427,1
0.469379246108269,0.681241580822138,0.854097183451331,2
0.516223499503894,0.34605479230853,0.268950769832667,1
0.463349570344843,0.512186889602426,0.337414883011553,1
0.505041789514699,0.30606175899095,0.522825457963527,3
0.371984814051644,0.69579991595814,0.842992671082173,2
0.280751797725383,0.575214945144104,0.828075257465509,2
0.124058287999133,0.738223079636024,0.655018034451689,2
0.431500581432217,0.611415089974137,0.807176523269629,2
0.297672723740083,0.708860550122909,0.761066894505716,2
0.3839728876724,0.45431883022296,0.353057859316366,1
0.458306660040702,0.46261933969028,0.326464197240911,1
0.639312433616686,0.320297145474602,0.626021351480518,3
0.543500852719202,0.326654823311371,0.238529866467464,1
0.30317708691205,0.674840783686746,0.721159938061982,2
0.216966760873927,0.684001519073772,0.725690814371104,2
0.452544725953512,0.422876684714557,0.689295591315268,3
0.43270211491389,0.728227405495146,0.827164394796298,2
0.625254519001784,0.386549899524195,0.557471427627799,3
0.412905552971712,0.428316184768561,0.336222348914596,1
0.38253499245716,0.691508585167506,0.798342181776213,2
0.710617537395507,0.349603265789747,0.342925501985664,3
0.654295395377737,0.492371098023536,0.531757464867075,3
0.0713638058845711,0.704056475093688,0.601367617158155,2
0.166999649377506,0.8005839184842,0.708891226950995,2
0.516483616798614,0.42926462165734,0.312272064036393,1
0.318535902793774,0.709649174520477,0.712843238925173,2
0.256585192331002,0.700808107258363,0.645313424703072,2
0.533439794417892,0.309410690991539,0.521934266558842,3
0.607334582696882,0.412883483452278,0.249954047049318,1
0.412007021550991,0.661292988336615,0.844880023744956,2
0.300950620613256,0.532428854901702,0.394621458829962,1
0.398071898459588,0.617198645720589,1.04894399951427,2
0.550319147228318,0.452570624453778,0.52492052942519,3
0.477988772386229,0.474508311220511,0.334306522691107,1
0.540497065747081,0.617558708408948,0.998624318736905,2
0.418582819706471,0.403471448874419,0.320530740660431,1
0.317800535127983,0.681164482493538,0.813861613329842,2
0.536254350219168,0.457633870784158,0.294212939124064,1
0.476724997024115,0.53226404537726,0.338432325513899,1
0.376250232578115,0.452317160582565,0.695697353666032,3
0.329864478667062,0.702589208804723,0.719998645027088,2
0.271066695379261,0.637662437254039,0.851217097729191,2
0.53924732796993,0.405296429858067,0.276751375114173,1
0.404418513071208,0.486944498961226,0.736563571105429,3
0.463916036823109,0.408736517239305,0.565399694055457,3
0.500373637768724,0.478008833000474,0.503192557937798,3
0.390482020453376,0.295765702225594,0.526445366956964,3
0.22172681677626,0.634775876402558,0.718482341388174,2
0.491025098772416,0.471093776553259,0.301079495187898,1
0.375165771145481,0.650273251444549,0.848258813080998,2
0.340968038249412,0.675781467834043,0.862270316634993,2
0.52905199242616,0.406554268124369,0.560616840281849,3
0.470029700213456,0.440339392988518,0.312123115144748,1
0.48385485782799,0.299306414530987,0.540353095678659,3
0.415856232117774,0.631366066249479,0.933861178814666,2
0.523224301883779,0.363834838692792,0.270287994973741,1
0.500264224441239,0.373331154662155,0.623440713469948,3
0.39671908357073,0.64236275715678,0.784785893740234,2
0.456949302844931,0.389520822680611,0.304741308001125,1
0.45859564650593,0.425867004520246,0.293703311476995,1
0.533035384779722,0.343666229656156,0.451488870684255,3
0.476570376389474,0.382199010976075,0.49295158351451,3
0.478448695173004,0.421171225080655,0.301423281142219,1
0.443056446282753,0.358150661778305,0.312611312081644,1
0.22040248217769,0.740256273101014,0.568138508482635,2
0.476669100907095,0.475228171830542,0.318197577359417,1
0.573942870172399,0.424065532299904,0.262955447985224,1
0.614675463139893,0.440836804917323,0.251963032313465,1
0.649909756031906,0.481645691057742,0.478534876819461,3
0.447830313325473,0.381171049151963,0.317116697058779,1
0.21505891277486,0.691410183889026,0.721675838925747,2
0.405165397080801,0.484764846917911,0.551263342645172,3
0.270075614272546,0.699212825753241,0.621725719869826,2
0.523752617074922,0.344590521323158,0.562773147255817,3
0.476640702088412,0.449751714625417,0.315076726089446,1
0.366451369888914,0.691967604277982,0.801789310301401,2
0.241308686418952,0.708178346082452,0.730121516795111,2
0.336214630465504,0.428115847102005,0.364727305758774,1
0.66282416761854,0.38472119399389,0.40365524617155,3
0.429234121672773,0.425191508025659,0.598092294614675,3
0.322913139375415,0.631519511097389,0.899365264728015,2
0.530873823980336,0.379817397367525,0.274593881458456,1
0.461384632973858,0.335971096211308,0.275712779513765,1
0.492647913928603,0.472565326321641,0.47135033574542,3
0.418138153570872,0.720609188018414,0.83660443072426,2
0.390976566381251,0.711811034956134,0.690722441970859,2
0.436404136381278,0.397506394236498,0.304222586520066,1
0.506052029560653,0.469302106409496,0.309604077046697,1
0.420555117239608,0.441500819371455,0.694702744787087,3
0.344874056705168,0.405047747863396,0.334790074986308,1
0.329306508871655,0.617787888574822,0.925861689549366,2
0.337976675056554,0.655765331068503,0.853883224762947,2
0.274801253370854,0.734182576851963,0.738287052282775,2
0.354606569548046,0.690795776202911,0.814920125093134,2
0.438569820798361,0.434532170282129,0.315246214571179,1
0.464848163962748,0.421116473759134,0.309800818823408,1
0.491791358389072,0.504577829961389,0.692411829107051,3
0.431755469787691,0.362491726701267,0.311092925151232,1
0.548554789287632,0.374427907560791,0.26465512596926,1
0.218121089632971,0.537180969440356,0.937348340669074,2
0.554530708482769,0.512194792692419,0.547226822905465,3
0.610780503988103,0.420979499252109,0.257696454162215,1
0.385581120608175,0.657864112209957,0.716617476402066,2
0.500412455984951,0.407843018203749,0.291340717204642,1
0.49042794774931,0.497645810620483,0.325928966891408,1
0.161841206475877,0.723798856201018,0.71717911051044,2
0.106295034595035,0.666064089747289,0.758974902265061,2
0.542238432771449,0.442134738079912,0.549707043692026,3
0.483700935537133,0.503808183889801,0.334662171881855,1
0.450492853468914,0.50126845851253,0.327542998572565,1
0.253728316466709,0.671099451731959,0.722385561331658,2
0.364698963670316,0.433568800688828,0.354248649758699,1
0.568254670782672,0.273493307372425,0.519484094640641,3
0.309042539757916,0.607114101993262,0.94372179549241,2
0.390111627111402,0.653708491831285,0.866070950319453,2
0.494566791497045,0.395821542091883,0.284829480315112,1
0.311022243558663,0.612405560262585,0.798255796250805,2
0.557453635464094,0.405057659147031,0.478006711915119,3
0.374629648142007,0.682336417551849,0.900296437762489,2
0.331486174852739,0.735903586305845,0.6119500695086,2
0.628716832662074,0.342934353643834,0.450265076736712,3
0.226073531831135,0.737902144535171,0.696913851948713,2
0.554120913240627,0.280428020474626,0.354006689031051,3
0.534556756461599,0.379708979202631,0.267361555865664,1
0.532895901678164,0.43152262467247,0.533625383929819,3
0.447960781113962,0.423028871746273,0.302260833549665,1
0.228049484733271,0.706415560986029,0.63274367503854,2
0.283799211216529,0.666974037305836,0.785131218060457,2
0.404965295603098,0.409345074440774,0.327181255266158,1
0.483811170334726,0.449893334550926,0.307466520479159,1
0.347509507480156,0.661851612623484,0.836060941458871,2
0.505381902650266,0.333181309224246,0.520879296043907,3
0.616883761066236,0.244992521456145,0.405779898145825,3
0.338740197362763,0.722614340586359,0.654848089320383,2
0.449314702253739,0.54607632433777,0.67451284374836,3
0.430991194945266,0.534829683533801,0.643126501598209,3
0.323610829317966,0.60932222882034,0.864316499977996,2
0.511384076837467,0.325277768129822,0.271106536699858,1
0.502140263424123,0.448333528022867,0.592055745723979,3
0.5864115616727,0.413370922596461,0.479682686676339,3
0.490556226916031,0.426520056430253,0.516293782188354,3
0.417179799247612,0.389043841187904,0.307551081064931,1
0.388753901636497,0.436019235576259,0.698826790809308,3
0.500480121810945,0.341021862161708,0.273122277637894,1
0.524255187932851,0.44689999502659,0.610198817035396,3
0.282218755007182,0.755046315967138,0.762817589972392,2
0.271059568097865,0.68734752272957,0.722050409076921,2
0.250536839839647,0.685317514404266,0.792379045974962,2
0.4987328978247,0.426864093805868,0.29730690611966,1
0.367966261489593,0.406734511669636,0.344448590011264,1
0.211814981508647,0.66758804398947,0.714171588303889,2
0.586301384726812,0.398592138989656,0.447229004987365,3
0.286105843226062,0.724840775940026,0.756496249512354,2
0.314221132794063,0.649594338309728,0.798724394160842,2
0.352058485637766,0.713620283166187,0.70579484752466,2
0.417756366279492,0.409736858911551,0.322859447100187,1
0.40487458897603,0.684674920632917,0.807924654117389,2
0.419660567731725,0.443367311235824,0.329534423938198,1
0.406757193681299,0.408349228875697,0.331897590785371,1
0.313149797868808,0.468428966237865,0.386672042714217,1
0.518900733582913,0.517535253316989,0.328778425943045,1
0.515911707162584,0.417363866511397,0.2909288237129,1
0.440292930976336,0.346118358186355,0.695633988392243,3
0.441567263238629,0.30664371351911,0.616031973174885,3
0.211186368784382,0.754593271747526,0.699104717039638,2
0.621908516731771,0.441783211336553,0.252765975960281,1
0.631281206782447,0.499359549377896,0.647640726562002,3
0.562418647066755,0.52571059939902,0.5861186256599,3
0.611862963099775,0.438216252853946,0.544251344627383,3
0.580060518527058,0.47269955889487,0.582223650467307,3
0.340271414138529,0.610204868769666,0.794174661585467,2
0.544826442676535,0.404071073928237,0.440033386251231,3
0.495462367724373,0.348116377316515,0.481225755020422,3
0.278571219797246,0.658224191835206,0.703965964174583,2
0.58776009912059,0.267159260449394,0.496752331202484,3
0.466043076650078,0.506473495368998,0.343501293146998,1
0.264414314085333,0.660910979011455,0.850572267430883,2
0.392239583070764,0.632832274911032,0.790072070133178,2
0.295982191493544,0.701147572882072,0.824445512300832,2
0.572182155569708,0.314892241257668,0.50671554064755,3
0.37804795946027,0.559958179207096,0.960798569112619,2
0.46087546451873,0.374463109899716,0.621684609422245,3
0.378664951873173,0.782797950363962,0.766169064396582,2
0.496525447148864,0.430994421308292,0.556344248222176,3
0.575435568011065,0.469842326726089,0.28579804557746,1
0.493738492465822,0.323907755503368,0.285901375424659,1
0.43583758816069,0.46832076291408,0.518906040614924,3
0.593539386667701,0.55639330045467,0.588309900623624,3
0.544748504169033,0.38928574922015,0.586913629067976,3
0.547236821038056,0.435688650783547,0.28333095148007,1
0.287585882279992,0.678419027786824,0.723110868219336,2
0.557017224464406,0.465374564833081,0.510296506065833,3
0.526313778006126,0.414734681914544,0.625877265303713,3
0.313003512184392,0.636716077133636,0.854101868817072,2
0.43863222969628,0.381579461359894,0.311275204460611,1
0.360723003815687,0.66548034891908,0.903257644939203,2
0.590165575942357,0.363139028190612,0.404785116010629,3
0.267041167325695,0.727426445386961,0.596953606142359,2
0.43222937043192,0.325858366451689,0.30001957712072,1
0.494034845192397,0.415146367912011,0.29456635869867,1
0.346874990270698,0.595744688337771,0.878261407843088,2
0.431802351610801,0.449082256760402,0.343034586317239,1
0.471619862196191,0.6288655390434,0.897903611874227,2
0.345335755491958,0.668514665287082,0.842808510548213,2
0.457722371245792,0.608052635963793,1.09721894365239,2
0.334922865687732,0.761003052498002,0.776092183501623,2
0.315107887240178,0.678123879016352,0.848635799650432,2
0.506950965883139,0.471434077216351,0.604718951570144,3
0.412417223060486,0.433809902440053,0.330122942481203,1
0.435974342292337,0.450292003523384,0.661579853223243,3
0.465676884087456,0.509203891660009,0.670432029575778,3
0.503421523454451,0.332446963365664,0.499438894836683,3
0.183845470829089,0.600929637750524,0.863302859325692,2
0.404763450019812,0.611443744334895,0.806175071673578,2
0.42090613839497,0.492366783562016,0.351351043377441,1
0.567978693269998,0.375884498000892,0.589143563907917,3
0.363025817586799,0.493150305660875,0.371885366290171,1
0.336990631123547,0.459460151789945,0.377468257782009,1
0.397375594286598,0.477653890046336,0.347188679375144,1
0.282876985409716,0.713466914100308,0.853545469436355,2
0.48946831120648,0.444900170343851,0.55705973006063,3
0.473072090266718,0.439652015257526,0.330244729327951,1
0.33825477730959,0.68002933499193,0.745086451601882,2
0.20863419157129,0.640800700174405,0.836276760649869,2
0.48711615301198,0.409945382206142,0.314428669938434,1
0.535850045912369,0.349045973778443,0.528203591169501,3
0.328205273235581,0.515542259637613,0.401865271048012,1
0.547200701676329,0.441489544487089,0.485405966950048,3
0.409612942921601,0.469998706943905,0.342387685838412,1
0.464736441462448,0.669684162449534,0.964274632037403,2
0.357912923829767,0.650028851337657,0.872133287791683,2
0.540786940946999,0.373872186176983,0.557559759992808,3
0.60442033390198,0.418597889773292,0.254689215131182,1
0.4809060112229,0.418179320172731,0.302100330089352,1
0.232634836356829,0.686014648562447,0.804563904431108,2
0.405578479550742,0.412280517316253,0.324316709356608,1
0.505306213115415,0.456125815759797,0.313768204550363,1
0.434765666910672,0.43342093003499,0.586954954585875,3
0.468335153411619,0.395678022587722,0.303543546080767,1
0.516123267363369,0.3298750763692,0.585516505194532,3
0.260482156349216,0.696345526808251,0.777336732459031,2
0.588328832823998,0.371980336573086,0.528397495985793,3
0.426680176049847,0.658152900419736,0.982601615620179,2
0.521981111375894,0.361624408659052,0.465583883629207,3
0.235213740169353,0.628932344502119,0.793584733640122,2
0.508872603773631,0.606386227552548,0.692400259115581,3
0.637216535448921,0.578568814594987,0.554740640102574,3
0.409861737424091,0.646357940305569,0.797481781095341,2
0.589801616741552,0.43607482677405,0.546401042115429,3
0.264832013878391,0.667284527899316,0.780804604485547,2
0.510713750081613,0.320988464105583,0.510718293158887,3
0.194005293143094,0.706110201791523,0.767468658174289,2
0.227462918069513,0.611979934554975,0.946982649646107,2
0.515644580801722,0.402440569138458,0.289864000271811,1
0.362507033908236,0.434623111640615,0.366809059139471,1
0.610913631437849,0.465584816469824,0.485246229549407,3
0.315188038083949,0.641914540424623,0.841593540418688,2
0.503506558381055,0.550706992235032,0.823111484233552,3
0.318662515068896,0.612547641089264,0.874239728585972,2
0.277371901779444,0.700661625648045,0.690384438621007,2
0.34441281727169,0.651883380673475,0.811521443233971,2
0.390062718909706,0.512592646189527,0.636941025512589,3
0.425124691891851,0.430967521074183,0.327479412932908,1
0.438805543208761,0.438333871237065,0.335690787934485,1
0.47849569072001,0.393474334810235,0.356973586584084,3
0.595962296928841,0.377241863362695,0.263373661120061,1
0.525183597195697,0.455999383145432,0.643383811738028,3
0.383628579269849,0.684681231804254,0.806305902745148,2
0.543342106414703,0.467294980931851,0.635957564669728,3
0.408759430878086,0.487542923493472,0.584748339049008,3
0.522547026811985,0.345164088383843,0.267176488498311,1
0.351850725656152,0.446855069609145,0.363283037393463,1
0.277191969612165,0.747771114824419,0.7610851600987,2
0.472402575295346,0.369113496748082,0.28670263743645,1
0.485610559046801,0.385912085208586,0.292093345509987,1
0.194902545718597,0.737507810356614,0.775144190068517,2
0.449521752673353,0.398696270750836,0.31441398439807,1
0.418812866457589,0.403142469654016,0.315372179927645,1
0.597717025436361,0.498377369819986,0.658044604925784,3
0.372346696636468,0.706595029603148,0.711429465234208,2
0.368953254467952,0.705585952951674,0.794535728247398,2
0.218257672505268,0.645492414991708,0.790214667202042,2
0.473157126441568,0.50453147916299,0.342930309731265,1
0.491110874106483,0.448661511305466,0.806566700421745,3
0.4387971716838,0.452056062279247,0.32272750081512,1
0.534329078834858,0.367039460050717,0.627748663759902,3
0.396633312182183,0.675641170484407,0.806930875515997,2
0.351699529316772,0.696340160518284,0.797526648538019,2
0.301922024055786,0.742958113352698,0.646891698929926,2
0.482805953059161,0.477055398463433,0.755179389395158,3
0.275169344280044,0.743638730084471,0.743220327565376,2
0.445752249514951,0.409793232867158,0.314019797875998,1
0.420231446092556,0.443970837686896,0.332680855070038,1
0.257518024092016,0.635469049000358,0.927609085186927,2
0.569338836972124,0.277291086510516,0.316621674455533,3
0.305853467206418,0.620647422593421,0.731313110952259,2
0.430481349720063,0.40060843564721,0.326767429396952,1
0.477055079537779,0.682292509110647,0.90738102305293,2
0.347004687708361,0.649614277825008,0.799359745774394,2
0.285238467119704,0.387002773328313,0.374010337883886,1
0.493533051568841,0.358556015908773,0.481946806524687,3
0.527045295039726,0.412075632248987,0.56138176688423,3
0.428397580438692,0.486845883642563,0.334551483456514,1
0.268447452591981,0.561995610899217,0.983825797729276,2
0.19012151924027,0.647658739674836,0.815018628090698,2
0.416496869185061,0.368378253739184,0.62449959404407,3
0.517090396276268,0.298882824973789,0.377323195879815,3
0.370241595938229,0.446900576534009,0.633502633018328,3
0.420592456974353,0.404781398165651,0.321699868392653,1
0.524508989117102,0.341165776595204,0.485307719408766,3
0.304819241089239,0.649413129752006,0.799144762166868,2
0.229609009154772,0.731267616933062,0.666583509235478,2
0.431345184447199,0.528921896401516,0.776285208677413,3
0.289509880314589,0.552895478790989,0.418665787749704,1
0.342461598920755,0.425271234353455,0.353780975304445,1
0.384361765293192,0.73050014008686,0.729491993407712,2
0.562713778456994,0.38065467119001,0.626375529568471,3
0.301337486994134,0.671443129083362,0.786221868372994,2
0.431570349817852,0.49853437880453,0.349643298095766,1
0.407558911379054,0.402137287899244,0.340893175317503,1
0.431115296793947,0.635795453248998,0.920499811854168,2
0.574302702442902,0.340971382287848,0.574474002827708,3
0.448668369451393,0.486932568132473,0.336599497621575,1
0.221205104114334,0.698351605551693,0.781399449093157,2
0.305069878588572,0.609564017329222,0.76857106279938,2
0.383721708653326,0.522280403142299,0.79714759887776,3
0.538404950318052,0.361760299450749,0.447458846686737,3
0.491753125535948,0.34781678736563,0.560313847705961,3
0.429256543259622,0.370688205224907,0.318436888089877,1
0.4133811389624,0.397769837669705,0.328520281875808,1
0.468332196448327,0.405551803344251,0.293636824458846,1
0.096657902142261,0.730433340906229,0.685097771815541,2
0.50089598731058,0.353429848848979,0.361075299459976,3
0.504445324818306,0.453182197602544,0.303123610369809,1
0.470829786155799,0.397186117399087,0.55401970017311,3
0.580887039581497,0.487011794984026,0.542177790522328,3
0.382112418584606,0.417874213110786,0.347659209861501,1
0.482536294641636,0.326064008610117,0.457259967222663,3
0.493582342678426,0.464191813323917,0.652283565678767,3
0.468704730608594,0.438111453806173,0.553453706849514,3
0.169432155135437,0.587042914928185,0.693521750826517,2
0.194074437747409,0.762988010700074,0.551660467474813,2
0.541543694935319,0.34082003453704,0.421280450451936,3
0.190459026330012,0.693394866448893,0.753333361652861,2
0.439803845982546,0.417550298584806,0.31104254265326,1
0.42396430752939,0.370621191377603,0.324872280750669,1
0.53011857938169,0.399704525596893,0.522964769471648,3
0.557429306833405,0.280944274451624,0.483115422161415,3
0.435855435098863,0.449376503026345,0.327690183210983,1
0.573364260313064,0.358328311828715,0.611043317355561,3
0.222103873822993,0.65005388092775,0.766165196732323,2
0.423282048201626,0.477730258264645,0.344076122358787,1
0.476573278115222,0.437771906197677,0.318508024662534,1
0.555672595471589,0.409585195566321,0.272616216592827,1
0.37162750200474,0.639316693032236,0.866142725043043,2
0.484308299183865,0.335098470788429,0.463184135413428,3
0.501124713269165,0.563225263497505,0.734037340661408,3
0.42739246856916,0.370499272479009,0.67274046523682,3
0.423105828137551,0.421804218239976,0.328399753684538,1
0.46464964136092,0.489517166675758,0.326929626012515,1
0.401604718353499,0.366775389241738,0.334287545528083,1
0.267441630628265,0.640321830213942,0.801862866094919,2
0.507898786412318,0.345704915559025,0.274774312610812,1
0.225561860568657,0.696178186839926,0.723873628075206,2
0.416469431001944,0.3102531880992,0.302211297049438,1
0.37066969974337,0.569326923356891,0.923143169293627,2
0.535731682204457,0.401451690466679,0.270218070531479,1
0.424672405500289,0.459405363609874,0.761637167619765,3
0.36940704952069,0.724050143726186,0.842211240452255,2
0.297069531815979,0.732530952741465,0.711940729887354,2
0.463991730586372,0.457788489663697,0.586934600329619,3
0.433924819546573,0.409429574083344,0.305216798779864,1
0.392570438098174,0.656976650173497,0.84751026245679,2
0.43864253058807,0.346609043608077,0.30553125028575,1
0.485600175033833,0.369031854940035,0.577009505967571,3
0.461454455796666,0.421158072046613,0.551926938334099,3
0.415466346059898,0.452924149735348,0.342581778151921,1
0.492254916440892,0.360586932203112,0.571252495037375,3
0.170612191559506,0.709071806728908,0.787272493624572,2
0.598687198131631,0.373303405449732,0.488132040476605,3
0.232578512218569,0.574201248401448,0.931074281890931,2
0.220552460940566,0.732900546662745,0.763185729872895,2
0.207825992115178,0.652237989330284,0.797465947645413,2
0.668685192146828,0.279284943979067,0.4950825007853,3
0.452067788358922,0.458146447868236,0.321739731647299,1
0.288508573676976,0.687144789181121,0.814067086932841,2
0.428368924976567,0.396801938398047,0.303062545717988,1
0.478093114742106,0.347113165386839,0.6526431223004,3
0.482664790583392,0.394087742852029,0.675106320730916,3
0.523180245325736,0.414065587369905,0.500036323650242,3
0.136832268751146,0.719618269014271,0.632566767715645,2
0.359336954371965,0.37918047161515,0.611052725157466,3
0.386005579928827,0.695114884406588,0.754258128232389,2
0.360321807876346,0.662395183791121,0.87877868474966,2
0.391260156162428,0.443806130114916,0.347891809860699,1
0.56017201863006,0.455677105917139,0.50451512881467,3
0.159948671907183,0.706574076735116,0.78995066334652,2
0.502742692140921,0.373888399226317,0.572083038465812,3
0.442132622285505,0.480565261974655,0.344994318952594,1
0.541366929552834,0.406847764576991,0.276039847969027,1
0.517452432448875,0.417208083765864,0.361790556856719,3
0.519393119166643,0.573190404489345,0.671234067732066,3
0.57964050850958,0.447917619560397,0.523922175637115,3
0.610215345114786,0.356396262234704,0.517860278111641,3
0.276404811085291,0.644294321229238,0.851960140230252,2
0.429189175236865,0.677538644937245,0.734826904560475,2
0.389045897789192,0.315426166501312,0.585348669255815,3
0.172220755971398,0.672685525448554,0.765298480330763,2
0.571459697674761,0.396370377875651,0.253875978071382,1
0.2030707428564,0.692646550237912,0.697679680258607,2
0.546852814149446,0.39204753382668,0.568083914568321,3
0.505487460172076,0.425824232727885,0.303407877853757,1
0.369619194700512,0.640108903891318,0.832623141604332,2
0.505591894302817,0.520631918368849,0.639069271551518,3
0.220413855082268,0.762767287508311,0.619751749513296,2
0.460967959491193,0.385242368887498,0.31129366927779,1
0.186728141178826,0.683278779079105,0.632989834799649,2
0.558752527752608,0.365359449742068,0.242707881537945,1
0.361370106403524,0.68639489684564,0.889067905742409,2
