"x","y","class"
-0.470099942369637,-2.95300860559953,3
-1.06722963813909,6.27188570764019,2
3.77990524778418,-3.04240716372493,4
-0.41063580393979,3.73895447908048,2
0.565512190673416,-2.85002458564972,3
-0.5103155687243,-2.92191199094436,3
-2.79441014657698,0.601536737158739,1
-1.11431941586646,-1.31501609331599,3
-4.72833229692505,2.12549658973204,1
-3.47687368557164,0.454462297339006,1
1.07780875108306,-2.68186459199505,3
-2.80189161260421,3.20470575762084,1
-0.0485812578541627,-2.58292702576598,3
-3.50199887891393,2.07446058818754,1
-3.38190066161658,1.96617114343866,1
-2.9556325611274,2.21059777717465,1
0.0199833133547084,-0.690775002836307,3
-2.49507047135517,3.54944308696963,2
-0.392854184038644,2.67842721183914,2
-1.97561265543458,3.6257441012413,1
1.78732479874455,-2.20348461731489,4
2.77986353547309,-1.21317707823406,4
1.2548739333301,-4.09311477820119,3
1.22498504936573,-3.3337067220671,3
-3.40872294185035,1.20854513293617,1
2.93115586711459,-0.61597661566014,4
0.482055976596962,-3.84437737757155,3
-3.47881829262251,3.91275896788119,1
0.378122906065749,-4.65526382148677,3
2.51371602109183,-2.22330482088179,4
0.129275236816108,-3.37691103858024,3
-2.30053831700745,2.18446317307169,1
-3.0145972373413,-0.0125099847942087,1
2.2403476963907,4.60859223942046,2
1.33788096551985,-4.25170743585924,3
1.15787278239702,-5.43282824996004,3
1.31684663225137,-3.26066225791026,3
1.32923069562747,2.02150077712164,2
-2.44690003677212,1.55849629284431,1
1.8552598392777,-4.48727396202704,3
-0.585897852358402,-2.05596703107136,3
-4.16919648931995,0.474824260497344,1
-3.195692868262,2.59835365595415,1
-2.59507083214754,2.58879844987996,1
-2.85104360300496,0.0553719117093949,1
-0.853297010240565,-2.17170190884528,3
-4.50621349583685,0.941204012836439,1
-1.53804226912171,2.13222830527427,1
2.72205334101708,-0.477543883742706,4
1.88380393749543,-4.70936126971275,3
2.94598701266906,-3.41564151840498,4
0.120516156067615,2.7285357622948,2
-0.0480789800973911,-4.34800734554597,3
3.64303804104952,2.84227531871326,2
0.553388665995434,-3.60959051515049,3
-0.508117540645644,-1.667489846639,3
1.47386539037252,-0.994370362092453,4
-4.68080421195321,0.746267703856048,1
-0.356703183136485,4.49401039816377,2
0.638467448746728,-5.58941316613339,3
1.6352877996903,-1.39137856616927,4
-4.31043106114553,0.570223373001121,1
0.20545612813585,2.69448031008146,2
0.828648046744234,5.62086534232989,2
1.70480376944704,-3.97659414143752,3
1.50545958007217,-4.41381031759299,3
0.703320849208492,-3.45873255715897,3
-1.02564136315577,-2.37654065887115,3
-1.53206022380776,1.41680557674979,1
-0.0898050215009367,-4.21858592157678,3
0.291827097990524,4.76403341246795,2
-1.67659951083213,0.853508081373135,1
0.47806756126444,4.30216813500241,2
-0.732656129218972,-2.72007125579489,3
-2.54936887513597,2.45447258837219,1
2.86216996572822,-3.98881879270359,4
-3.40975215622679,2.35090745100171,1
-0.643480567123613,-1.93174263568897,3
-3.28132571830532,1.87171802284987,1
0.145585381585301,-1.06085837106667,3
-2.02823305072463,2.55067686738688,1
-2.60740239709545,1.43918472729265,1
0.0347397706133274,-3.90672284445922,3
-4.06373730880899,2.22688708715362,1
0.53603416632963,-1.98665518369313,3
-3.33842469699546,3.29008914634206,1
0.984060675816782,-0.0431887106310712,4
2.92322136515697,-4.37609033194482,4
-1.0862216108137,-1.4086082280169,3
3.05830398509668,-2.49706571443739,4
0.217224398921771,-3.6647529403282,3
-1.02661301707886,3.57806897838187,2
0.327808871987727,-4.9441771138316,3
2.99182949235406,-1.4956265317186,4
-2.73898925780615,3.1072437062996,1
-0.719680730665369,-3.33485240241079,3
0.775304247530641,4.17675735521384,2
-3.42204076755508,2.59654538118402,1
1.11758555540144,3.71518720820664,2
1.91255403611409,-5.14762116471941,3
-2.89636889520572,0.441923804371777,1
0.380228514228799,3.97094017379045,2
0.302133174754364,-1.77370235006946,3
-4.06568199470566,3.44863479042438,1
-2.74303527810586,0.705096668338393,1
0.641142534118475,-2.67833007976891,3
0.259459561157598,-1.88803841004879,3
-4.30938397641523,1.35173086337652,1
-1.08842132103844,-2.09439271621043,3
-2.79914419327505,2.94651580832807,1
1.32617443534953,-4.81370726598725,3
0.100585170532603,2.70087098210352,2
-0.32518701876292,3.15895028923745,2
0.453356277560436,3.59885203468223,2
-2.74932529683928,1.76328923314355,1
-3.69922615608747,0.862844321890842,1
0.306088268983668,-2.71056577020612,3
1.24562266263376,-4.18140215003611,3
-0.4260622085339,4.07370170375723,2
-3.16179576419269,1.76230555637968,1
1.06916068646664,-5.09142412339264,3
-4.5818311507639,2.03012577074227,1
-4.96252988716392,1.50447411772911,1
1.54931084163169,-5.42098390928595,3
-3.38968509832862,1.22468695055037,1
0.457245074873923,2.60244875469623,2
-3.39302826016743,2.8422208809434,1
-2.82764101148723,1.28704788504579,1
0.795444501371526,-2.70160053636932,3
1.47310295293085,-4.17079254021068,3
-2.06533257912794,2.82384432623334,1
-0.0361564321789214,-2.6798691101212,3
-2.54173767530692,0.818081413064041,1
4.14716281858187,-3.52687336677454,4
-1.24576026711579,1.67348286968237,1
-4.46564009859646,2.07335748729938,1
-0.919596190994919,1.7998688192017,1
3.1817058394059,-2.10155197891559,4
-1.65197624780317,3.31762983865595,1
0.854547720180116,5.07901036129064,2
-4.14331836735465,2.19070757579946,1
-2.02059680785619,1.78139179170405,1
-1.19275720026185,4.66975832816908,2
1.55183789950392,-4.29672458730203,3
2.29387835600011,-3.53639358818418,4
1.01940715645288,3.8838420155608,2
0.112642536671968,-1.59668061236564,3
-3.59297810056255,2.14767996623796,1
-5.22022272800045,2.23132230855497,1
-3.64017933121745,3.43339277849886,1
-0.115989557728524,-2.42857049123603,3
-2.2813285637942,2.88082073090361,1
0.309855457493277,3.56349110010662,2
0.389134209513029,-2.62096350491787,3
-3.49843184477711,3.85207854633884,1
-3.87584761483559,2.11679336442341,1
-4.22145910365672,2.88299277081371,1
0.472528089208406,-3.36028302070064,3
-3.1726189470365,1.41934597073087,1
-2.39492886925673,2.42187975417701,1
3.27367671155462,-3.05991091681829,4
2.81752861796084,1.97532218007692,2
-3.01064258416135,1.7107214669047,1
-0.640966109766662,-1.40915934752026,3
-5.21715028312719,2.57207594847929,1
-1.1855261639655,-1.54664128488027,3
-0.220267370814444,-3.28004637318446,3
-1.8094716670318,4.90153292216293,2
0.64917094979441,-4.6518143466314,3
-2.28806502673334,-0.851370984404805,1
-3.51445446078524,2.01488264282031,1
-2.68711628573064,1.61081361744418,1
2.96707120624353,-1.68930325945196,4
-0.719344869860429,-1.80002189990024,3
-3.156534367131,3.08663267176351,1
0.327505493514067,2.7848688325957,2
-4.74564602722675,0.853733805071446,1
-2.36756402469082,4.00375806950708,1
0.780733987528711,3.86499342856439,2
0.104268251239524,2.14519706825525,2
0.162025921316142,-4.3508356716883,3
-2.20645482506258,0.646364073277996,1
1.40228345783322,3.04681605522155,2
3.37530777568509,-2.15428225526792,4
-1.20087475864444,-2.14198523592141,3
-3.6627454749437,2.16574531852791,1
0.0802486793741977,-2.56518580086362,3
2.09697081809516,-5.01264824737421,3
-0.113962048943278,-2.86746362502579,3
-2.62019646310888,-0.427376936546977,1
1.10467336911324,-2.85351359627869,3
-2.09270223897273,2.14917584109259,1
1.1961327893173,-3.98884906975953,3
-3.55222622191925,2.17720455612979,1
-2.36471906534767,2.64918484250375,1
-4.66317345450533,2.066777244029,1
1.91680779756898,-4.23286605098298,3
0.951041220113333,-0.920587207719565,4
-0.505834627610331,-1.13760984870759,3
0.0260289107301728,-4.5973392978696,3
0.612692063112384,-3.46176469054908,3
-3.68868640244858,1.01935043404681,1
-0.41381410749018,2.52471235919781,2
-6.3029599255702,0.751474497777133,1
-2.70980080398514,2.0484318396926,1
0.676343803772218,3.74284594722101,2
-0.676248317342242,-3.00218853911659,3
0.901011183877731,3.34354324223564,2
-3.79260181807068,0.175209501951491,1
-4.04037674005573,-0.788732408368052,1
1.67168978471426,-4.6924282575179,3
1.42914220350571,-1.8906802883622,4
-2.51644097043573,1.24754377891936,1
0.605240998817476,4.25317865350441,2
-1.21638556296765,4.31153369762483,2
0.264515053103419,-4.03935478318515,3
-3.44761618916408,0.446574663162299,1
4.15256216891948,-3.82738422787868,4
-4.40241752308693,1.92229777161616,1
-2.46347394849128,1.79649655024966,1
-3.21441568290911,1.40296113328877,1
-0.0372406119934225,-2.49750545085903,3
3.91009757915972,-2.39971448804049,4
-5.29812222770372,0.664184410159989,1
1.63952352879349,0.206227070528162,4
-0.349030217088347,-3.04358049814659,3
0.708873279111917,-4.62576667617209,3
0.976782117607951,-4.9022304898633,3
0.465669824227475,-2.26175491304809,3
-0.844860784594023,-2.30709194433095,3
0.71219652009535,3.04452029888361,2
-0.0928638629367711,4.77367404128255,2
1.77334935459421,-1.1039203785344,4
-0.404581390537923,4.19670493382388,2
1.76954290185011,-4.46390836849989,3
3.83869011847745,-4.15272341943891,4
-3.14521311574217,1.08756124981811,1
3.33736288593375,-1.96753576929771,4
-0.59794684001488,3.69291662383398,2
-1.04151350003638,-1.56226776556039,3
1.11004940951398,1.35259030352511,2
-3.35822429786229,3.74314446643793,1
-3.40658195097264,1.74325114651026,1
-2.45036028527371,0.269935048788343,1
1.29113216539296,-4.41953400920878,3
0.416460373933104,-3.90729214495085,3
-4.52562220976923,0.257149181819371,1
-2.91210206488579,-0.350477830928694,1
-0.861266910964378,-1.93435216286245,3
-2.39957533534681,3.38539454573928,1
-2.12946105449912,0.735434538181042,1
-3.84170684839325,4.21235588590586,1
-4.24211482104752,0.416550803839865,1
-4.62284551620417,1.10214366710747,1
-2.00860629916748,3.71802921526182,2
0.51854309681863,3.28273818513928,2
-0.638871739354753,-1.60837769710078,3
0.500405730453314,-3.44865558683394,3
2.09317700228358,3.94972075153409,2
1.86337873133051,-4.61688330375413,3
-4.9504753465654,1.85859495357801,1
-2.93570219174053,1.28069659829912,1
0.723417272141254,-3.89970408989672,3
-0.700674173518326,-3.30977517477913,3
1.02868880781528,2.86164018207076,2
0.848488456809788,-3.85270378209707,3
1.22207913631336,-0.983385697279715,4
-4.01576911724851,3.2149270185798,1
1.91255480726517,-1.34112316334514,4
0.364098206906121,-5.21194382049462,3
-3.51862907563575,2.16340090785223,1
-2.61840279385337,0.721603906661512,1
1.59621849741636,-0.740637477946166,4
0.318166463854725,4.06478481080893,2
-0.927794999050372,-1.7610487148924,3
-2.98223123901251,1.61003159678873,1
-2.7638294815536,1.14308238877988,1
-4.06137172538956,0.442932860961839,1
-5.82754927446943,0.697324676262227,1
2.52746827301138,-3.50866309365031,4
-3.18077552093009,1.87484150345785,1
1.47412624684969,-0.467737800886326,4
-0.228501942318415,0.746220590065244,1
1.20907123179777,-4.34935962162728,3
-3.07633548431596,0.79553963207729,1
-0.332722468232401,-3.15433723404839,3
-0.844615256443249,-1.71703203082847,3
-4.88432801745295,0.586854191074058,1
1.68117046898475,-3.7330134527253,3
-0.140963423581935,-2.02705836231222,3
-0.650259034340774,-2.56236113376712,3
2.33405494718921,-0.587824919061631,4
-2.88495548997681,1.93965630166181,1
0.655600584000391,-5.25649482299599,3
-3.1284500603287,1.58854604761634,1
0.807445041174462,3.47321255247566,2
-1.13148834872796,-2.55198608209952,3
-1.39264943481512,2.17860882428642,1
-1.79938793254336,1.53506359145754,1
0.577877558916816,-2.81827253525173,3
-0.974880689882773,-1.48559690295351,3
-3.93612391019353,1.67099671671893,1
-0.829250349542765,-2.0524620257231,3
-3.81640624350693,2.93131109352426,1
-2.27172126638312,3.7675790582112,2
-2.53551505167731,1.94496007864724,1
-3.06097601037581,-2.0232490422815,1
0.674387896029718,-4.68106883448013,3
-3.94268466307403,2.25113311044693,1
3.15853721882746,-2.70961031807789,4
-3.55055582843476,1.19151530513876,1
-0.783424049378455,2.81059541936613,2
-4.98317288956018,1.46165647988939,1
-4.30845945882795,0.451104133847243,1
-2.41444587885348,1.30231519899444,1
-4.34916594427613,2.63972366849107,1
-0.532893911522589,-2.13240318361355,3
0.0393878013258231,-3.57497035505247,3
3.4349750242286,-2.08772631290791,4
-0.303731438566215,-3.15723016259087,3
-1.73271591519669,1.72274696155832,1
1.63638227928098,4.17150199655435,2
0.797065373232317,-4.42286558660706,3
1.26686628062106,-0.0652982302184008,4
1.0336120851165,-3.27060801645628,3
-1.59536923320541,2.31770394299402,1
1.20499392665586,-5.53280291396031,3
-1.11191167030628,1.68692509323177,1
-2.92327232649284,0.668299922557579,1
-2.92924527213481,0.731266191516903,1
0.718512847767485,-5.3313727399493,3
1.38661824850947,-3.17026180688006,3
-2.29451355632877,0.0617035442933125,1
-0.113258736345763,-2.59662962725866,3
3.6478760971394,-3.60491155656061,4
-4.84160253259681,0.750581655011215,1
-0.87270106758094,1.16808832213868,1
-0.36347633466913,-3.99695960735118,3
0.303700483831133,3.31674340226693,2
-4.39215437891726,0.370809387043475,1
2.80543921617688,-0.869530114340799,4
0.060807799660227,2.02828339580725,2
-1.56699875502864,1.90616401305312,1
-2.90403130681843,2.32762785539765,1
-0.239990298146409,-2.37657028227543,3
-1.35949988715332,1.39348187639628,1
-0.306804387572572,3.69941095013591,2
3.27945462000109,-3.72737341515099,4
0.430607071294909,-2.50602960504239,3
-1.11371160430833,-2.54767864002119,3
-0.383667324761175,-1.8874413316148,3
0.584909856453567,3.2130214381137,2
3.44624862407303,-3.90276606254863,4
-4.08238306265083,2.05416804982097,1
-2.85363956544932,2.70473819284916,1
-3.42754397834125,1.47901901051311,1
-4.13519150630502,1.2193807066516,1
-1.16394716055818,4.44125675399481,2
3.55718714800709,-3.24760997026902,4
-3.79381958087879,0.465523357192775,1
0.355003358703702,-4.85688452221895,3
2.00227616800584,-4.61372700430126,3
-3.37867234700611,1.50833833323384,1
-3.76462268357024,2.34321019817003,1
-0.773091840380477,4.14373805477216,2
-2.26577750447998,2.34696570320212,1
-3.72549386659371,1.73116194253009,1
1.91782674017572,2.71471653915942,2
0.968707610816952,-4.51824001469287,3
1.09681372983035,-3.28161324490605,3
-0.466436141600053,-2.84928282496379,3
-2.74559380393011,2.8343073123493,1
0.0139484648632846,2.92455176603804,2
-1.15852787143569,-1.40686755390511,3
0.433288165253148,4.04999627703953,2
-3.37272594005066,1.87177066554587,1
-5.88205740081316,1.00701785228596,1
-4.14093082376686,1.3133877219413,1
-3.98550126524394,-0.657307986794756,1
-1.22157124491668,3.5011922021678,1
0.685331211967154,4.35374200637266,2
-3.38296821680607,1.97404039263985,1
0.120014752586616,-2.91159822002686,3
0.547390103594517,-4.52376496784122,3
-0.984178785209856,2.7382529345143,2
-4.03919260935889,0.669847464085566,1
0.875269165764406,-4.38768916237517,3
0.672714828642469,3.8241098031651,2
-0.606919706253695,-1.35778959325666,3
0.961302163947873,3.35230901046688,2
-0.536464555858297,2.46291828297363,2
-2.44619123668656,0.669041198586755,1
-2.40946812526007,1.85630451790732,1
-2.06416088119494,2.53949561781169,1
-2.66440160460872,1.39970235332434,1
-3.20121914994938,3.38323803634676,1
-1.08180418505718,1.58167949108927,1
-0.268949679402269,-2.83355175729529,3
-2.52283008575534,3.25834353116182,1
1.34219806579966,5.04175283184766,2
-3.939830501755,1.9345649992762,1
-4.35356766685444,2.89217531480487,1
-0.661648772481814,2.86064665567563,2
-2.28695005861141,0.953706100841093,1
-5.17859753841276,1.72768803042382,1
-2.28349360114485,2.33653150016847,1
1.02789969506284,-3.36471809295911,3
1.26417864264445,-1.41254081959402,4
1.06865553288502,-0.118368432358176,4
-3.45665088928982,2.45197772377373,1
-4.48900784615301,1.2315510614706,1
2.91577324823781,-3.67372447900544,4
-2.01485652543318,2.6894161936888,1
-2.56460158171254,2.30808250563278,1
0.292475883266083,-4.70991399747946,3
1.67755248817895,-1.64283833586146,4
-4.53578016530118,1.507884775629,1
-3.95721399461662,1.56340770793803,1
0.285884278521341,-3.22825235334383,3
-3.86499858164457,1.84956611582546,1
-6.01879371718192,2.28625549062237,1
3.113177471134,-1.96838568451888,4
0.394416002626916,-3.16528954584514,3
3.07986995708871,-2.65103579463317,4
-4.31366866659526,1.22540779141273,1
1.26080729479432,-0.571340685266112,4
-2.92301239208362,1.92174070152177,1
0.263185214751243,3.5799476912033,2
-4.43352685993007,2.34652495387615,1
